person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
29,25601,RENT,1.0,EDUCATION,B,6098,7.84,0,0.24,N,6
21,55071,RENT,0.0,VENTURE,B,2946,,0,0.05,N,2
65,33577,RENT,27.0,DEBTCONSOLIDATION,E,6559,18.41,1,0.2,N,6
28,16400,RENT,1.0,MEDICAL,A,1616,,0,0.1,N,9
22,89080,MORTGAGE,3.0,MEDICAL,B,16740,9.92,0,0.19,N,2
40,79157,MORTGAGE,19.0,VENTURE,B,27445,9.89,0,0.35,N,15
45,50303,MORTGAGE,4.0,PERSONAL,B,17684,10.28,1,0.35,N,14
27,54969,RENT,2.0,EDUCATION,D,10176,15.61,0,0.19,N,3
67,83881,RENT,36.0,DEBTCONSOLIDATION,A,30866,5.72,1,0.37,N,5
21,54839,RENT,0.0,VENTURE,A,12883,5.01,0,0.23,N,2
25,77034,MORTGAGE,2.0,PERSONAL,C,5501,12.46,0,0.07,N,3
47,42245,OTHER,2.0,EDUCATION,B,12618,7.73,0,0.3,N,23
48,94465,RENT,23.0,VENTURE,A,25736,5.66,0,0.27,N,21
45,57549,RENT,21.0,HOMEIMPROVEMENT,A,6914,5.12,0,0.12,N,16
44,54015,RENT,14.0,HOMEIMPROVEMENT,A,1082,6.77,0,0.02,N,8
31,25977,MORTGAGE,11.0,EDUCATION,B,9364,8.68,0,0.36,N,3
24,56583,MORTGAGE,3.0,DEBTCONSOLIDATION,A,18382,6.82,0,0.32,N,2
53,32338,MORTGAGE,21.0,MEDICAL,B,6804,10.78,0,0.21,N,31
67,35626,RENT,36.0,VENTURE,B,7937,,0,0.22,N,6
56,32607,MORTGAGE,8.0,VENTURE,B,4141,9.18,0,0.13,Y,2
34,28764,MORTGAGE,4.0,PERSONAL,E,3882,18.96,0,0.13,N,13
63,141830,RENT,21.0,DEBTCONSOLIDATION,A,28419,5.12,0,0.2,N,32
55,95384,OWN,5.0,PERSONAL,E,24746,18.19,0,0.26,N,21
34,128050,RENT,9.0,EDUCATION,B,13812,7.64,0,0.11,Y,4
62,26596,RENT,39.0,HOMEIMPROVEMENT,C,4084,13.38,0,0.15,N,30
67,50798,MORTGAGE,29.0,VENTURE,B,3045,8.63,0,0.06,N,46
42,25674,RENT,20.0,HOMEIMPROVEMENT,B,9952,7.65,1,0.39,N,7
25,34618,MORTGAGE,2.0,MEDICAL,D,1204,15.45,0,0.03,Y,3
65,30975,OWN,22.0,EDUCATION,D,6284,15.18,0,0.2,N,30
69,91107,RENT,34.0,DEBTCONSOLIDATION,A,33575,5.17,0,0.37,Y,32
63,40210,OWN,34.0,PERSONAL,A,1824,5.86,0,0.05,N,12
62,83632,OWN,4.0,HOMEIMPROVEMENT,B,28532,7.98,1,0.34,N,24
64,66307,RENT,31.0,EDUCATION,D,4748,,0,0.07,N,31
40,155099,RENT,19.0,HOMEIMPROVEMENT,B,6578,8.04,0,0.04,N,17
42,23395,RENT,23.0,PERSONAL,C,6912,11.65,0,0.3,N,2
62,92006,RENT,17.0,VENTURE,C,22079,13.99,0,0.24,N,38
35,86961,RENT,11.0,DEBTCONSOLIDATION,C,1937,13.77,0,0.02,N,11
66,30131,RENT,38.0,MEDICAL,B,8595,9.99,1,0.29,N,29
34,81110,RENT,13.0,HOMEIMPROVEMENT,B,1424,8.65,0,0.02,N,12
44,57992,MORTGAGE,19.0,HOMEIMPROVEMENT,E,12502,18.28,0,0.22,N,7
55,43750,RENT,4.0,VENTURE,B,4051,9.24,1,0.09,Y,7
30,32468,MORTGAGE,1.0,DEBTCONSOLIDATION,C,3905,13.0,1,0.12,N,10
34,34215,OWN,12.0,MEDICAL,B,11329,9.16,0,0.33,N,14
23,136612,MORTGAGE,,PERSONAL,C,13238,11.32,0,0.1,N,3
40,49037,RENT,11.0,PERSONAL,A,3694,7.3,0,0.08,N,2
32,72479,MORTGAGE,11.0,EDUCATION,A,4595,7.31,0,0.06,N,2
41,33009,OWN,14.0,PERSONAL,C,2267,12.59,0,0.07,N,15
38,33192,MORTGAGE,15.0,MEDICAL,B,12768,,1,0.38,N,9
53,84203,RENT,28.0,EDUCATION,C,1421,,0,0.02,N,10
33,24964,RENT,5.0,PERSONAL,A,4266,5.26,0,0.17,N,3
23,39830,MORTGAGE,1.0,PERSONAL,B,8017,7.51,1,0.2,N,4
67,49861,RENT,31.0,HOMEIMPROVEMENT,B,10849,9.52,0,0.22,N,5
65,51828,RENT,5.0,VENTURE,B,19484,8.18,0,0.38,N,35
46,44821,RENT,20.0,EDUCATION,A,17349,,0,0.39,N,7
48,59749,MORTGAGE,11.0,DEBTCONSOLIDATION,C,13131,13.2,0,0.22,N,18
66,69315,MORTGAGE,37.0,PERSONAL,C,9876,11.68,0,0.14,N,8
47,70779,RENT,,DEBTCONSOLIDATION,A,3226,5.62,0,0.05,N,24
54,29944,MORTGAGE,12.0,VENTURE,A,5388,5.33,0,0.18,N,24
27,42528,OWN,,EDUCATION,C,3422,11.98,0,0.08,Y,7
35,89088,RENT,12.0,VENTURE,C,10269,11.57,0,0.12,N,5
61,76674,MORTGAGE,,HOMEIMPROVEMENT,C,13177,,0,0.17,N,3
55,24675,MORTGAGE,,MEDICAL,C,8316,13.4,0,0.34,N,22
49,58439,MORTGAGE,17.0,DEBTCONSOLIDATION,B,3843,9.95,0,0.07,Y,13
37,18231,RENT,9.0,PERSONAL,B,4439,9.75,0,0.24,N,11
21,50184,OWN,0.0,EDUCATION,A,5111,6.89,0,0.1,N,2
68,126612,RENT,9.0,PERSONAL,A,23043,7.33,0,0.18,N,28
32,30517,RENT,5.0,EDUCATION,C,2903,13.6,0,0.1,N,3
23,32300,RENT,0.0,EDUCATION,A,5224,,1,0.16,N,3
45,71826,MORTGAGE,11.0,DEBTCONSOLIDATION,E,5979,19.84,0,0.08,N,9
44,22665,MORTGAGE,7.0,PERSONAL,D,6363,14.06,0,0.28,Y,22
49,35725,RENT,18.0,MEDICAL,D,1425,16.64,0,0.04,N,29
30,66053,RENT,8.0,MEDICAL,D,3401,14.59,1,0.05,N,10
26,35698,MORTGAGE,2.0,DEBTCONSOLIDATION,B,9941,10.47,0,0.28,N,7
50,43565,RENT,7.0,DEBTCONSOLIDATION,D,16685,14.43,1,0.38,N,14
63,71117,MORTGAGE,10.0,HOMEIMPROVEMENT,A,16963,6.51,0,0.24,N,41
29,60522,RENT,7.0,DEBTCONSOLIDATION,A,17427,5.75,0,0.29,N,2
58,56016,RENT,28.0,HOMEIMPROVEMENT,C,18943,13.7,0,0.34,N,10
32,41375,OTHER,2.0,DEBTCONSOLIDATION,A,7035,5.39,0,0.17,N,10
50,58984,RENT,11.0,VENTURE,F,8071,20.97,1,0.14,Y,20
26,46079,RENT,4.0,PERSONAL,C,17531,12.42,0,0.38,N,2
68,61629,RENT,10.0,MEDICAL,C,3170,13.65,0,0.05,N,41
61,38236,MORTGAGE,30.0,VENTURE,A,9303,6.4,0,0.24,Y,13
61,44744,MORTGAGE,13.0,EDUCATION,C,6118,12.79,1,0.14,Y,10
55,29882,RENT,,EDUCATION,A,8155,6.51,0,0.27,N,31
39,48170,RENT,14.0,VENTURE,D,8297,14.74,1,0.17,Y,7
23,32679,MORTGAGE,,DEBTCONSOLIDATION,A,5163,6.36,0,0.16,N,2
26,28084,RENT,5.0,PERSONAL,C,9026,11.61,1,0.32,N,5
20,55788,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10019,6.53,0,0.18,N,2
63,54522,RENT,3.0,VENTURE,A,10944,6.6,1,0.2,N,11
64,72506,RENT,26.0,DEBTCONSOLIDATION,B,25451,10.81,0,0.35,N,42
61,39515,MORTGAGE,31.0,DEBTCONSOLIDATION,A,3939,5.43,0,0.1,Y,29
66,60115,RENT,8.0,HOMEIMPROVEMENT,C,6727,12.76,1,0.11,N,30
32,64563,MORTGAGE,7.0,MEDICAL,A,12920,6.85,0,0.2,N,5
41,61229,RENT,22.0,EDUCATION,B,4616,7.89,0,0.08,N,12
40,32440,RENT,11.0,MEDICAL,B,6405,,1,0.2,N,7
41,52821,OTHER,12.0,HOMEIMPROVEMENT,A,11469,6.92,0,0.22,N,19
47,58810,RENT,3.0,DEBTCONSOLIDATION,B,9351,9.95,0,0.16,N,5
28,49197,MORTGAGE,2.0,HOMEIMPROVEMENT,C,12557,11.03,0,0.26,N,5
45,17270,RENT,13.0,EDUCATION,A,6880,6.52,0,0.4,N,10
28,53116,MORTGAGE,7.0,VENTURE,A,15096,6.72,1,0.28,N,8
34,148192,MORTGAGE,5.0,EDUCATION,B,34781,9.09,0,0.23,N,8
29,40944,RENT,1.0,PERSONAL,B,14164,10.49,1,0.35,Y,10
43,34062,MORTGAGE,23.0,EDUCATION,B,9743,9.81,0,0.29,N,7
61,59081,MORTGAGE,39.0,PERSONAL,B,8391,9.18,0,0.14,N,8
27,57307,RENT,0.0,HOMEIMPROVEMENT,C,18559,11.63,0,0.32,Y,2
43,88997,OWN,11.0,EDUCATION,A,10355,6.37,0,0.12,N,15
35,26135,OWN,11.0,EDUCATION,B,6247,,0,0.24,N,13
68,70663,RENT,30.0,DEBTCONSOLIDATION,B,8518,7.55,0,0.12,N,49
45,65855,RENT,24.0,EDUCATION,C,7290,12.47,0,0.11,N,16
46,45657,RENT,5.0,PERSONAL,E,2308,17.84,0,0.05,N,21
56,58066,RENT,22.0,EDUCATION,B,10684,8.09,0,0.18,N,10
23,82020,MORTGAGE,0.0,PERSONAL,F,26817,21.65,1,0.33,Y,4
69,75823,RENT,11.0,PERSONAL,A,13723,5.27,0,0.18,N,31
43,27680,MORTGAGE,6.0,PERSONAL,A,5827,7.02,0,0.21,N,13
38,73871,RENT,5.0,VENTURE,A,22648,5.25,0,0.31,N,12
55,47460,RENT,7.0,EDUCATION,B,1059,10.29,0,0.02,N,29
58,50839,MORTGAGE,39.0,EDUCATION,A,7986,5.27,0,0.16,N,31
29,50848,OWN,3.0,DEBTCONSOLIDATION,A,11643,5.99,1,0.23,N,9
44,45473,OWN,2.0,MEDICAL,B,16216,9.04,0,0.36,N,4
37,88952,RENT,7.0,DEBTCONSOLIDATION,B,8860,10.04,0,0.1,N,4
38,47011,RENT,18.0,MEDICAL,A,14425,6.62,0,0.31,N,4
55,28007,RENT,30.0,MEDICAL,A,9527,,0,0.34,N,12
29,40264,OTHER,9.0,HOMEIMPROVEMENT,D,10022,15.36,1,0.25,Y,5
52,53602,RENT,15.0,PERSONAL,A,2592,6.6,1,0.05,Y,15
69,90636,MORTGAGE,,PERSONAL,C,15464,,0,0.17,N,32
24,66273,MORTGAGE,5.0,VENTURE,B,7097,8.14,0,0.11,N,3
66,32039,RENT,,MEDICAL,B,7458,8.71,1,0.23,N,13
68,169837,OWN,21.0,HOMEIMPROVEMENT,A,10151,5.37,0,0.06,Y,49
54,55959,MORTGAGE,22.0,DEBTCONSOLIDATION,B,5166,9.45,0,0.09,N,29
63,92753,MORTGAGE,14.0,MEDICAL,B,7488,8.14,1,0.08,Y,4
53,45439,RENT,8.0,VENTURE,B,11415,9.52,1,0.25,N,6
52,64002,RENT,24.0,MEDICAL,A,13008,5.68,0,0.2,N,14
40,74587,RENT,16.0,DEBTCONSOLIDATION,A,26674,6.15,0,0.36,Y,13
36,90138,RENT,15.0,HOMEIMPROVEMENT,D,25718,16.53,1,0.29,N,12
41,83173,OWN,10.0,DEBTCONSOLIDATION,B,12170,9.19,0,0.15,N,2
67,75818,MORTGAGE,3.0,EDUCATION,C,18430,12.54,0,0.24,N,44
56,41875,RENT,0.0,HOMEIMPROVEMENT,B,15516,,1,0.37,Y,20
34,36832,MORTGAGE,12.0,EDUCATION,D,10260,15.18,0,0.28,N,14
54,57890,MORTGAGE,35.0,EDUCATION,B,8636,8.64,0,0.15,N,26
47,78163,RENT,12.0,DEBTCONSOLIDATION,B,5187,10.97,1,0.07,Y,17
26,43854,RENT,3.0,PERSONAL,D,4340,14.33,0,0.1,N,2
51,83498,MORTGAGE,8.0,DEBTCONSOLIDATION,C,7177,13.9,0,0.09,N,29
30,101347,MORTGAGE,9.0,PERSONAL,A,16941,6.05,0,0.17,N,8
29,31003,MORTGAGE,2.0,HOMEIMPROVEMENT,A,4435,7.42,0,0.14,N,2
28,32258,RENT,1.0,EDUCATION,C,8300,12.24,0,0.26,N,6
33,45698,RENT,2.0,EDUCATION,D,13669,15.96,0,0.3,N,2
32,57171,RENT,2.0,EDUCATION,B,1965,9.37,0,0.03,N,4
44,37711,OWN,3.0,VENTURE,B,8444,10.64,0,0.22,N,17
21,96384,MORTGAGE,2.0,EDUCATION,C,26755,11.46,0,0.28,N,2
54,60598,RENT,20.0,VENTURE,B,11626,9.17,0,0.19,N,25
26,49997,MORTGAGE,7.0,PERSONAL,C,15610,11.01,0,0.31,N,6
40,23909,OWN,,PERSONAL,A,1500,6.55,0,0.06,N,16
37,25389,MORTGAGE,11.0,PERSONAL,E,5554,18.37,1,0.22,Y,5
22,56415,MORTGAGE,0.0,MEDICAL,C,17433,13.92,0,0.31,N,3
61,16876,RENT,5.0,HOMEIMPROVEMENT,C,1969,11.2,0,0.12,N,2
58,81333,MORTGAGE,19.0,DEBTCONSOLIDATION,A,18371,7.05,0,0.23,Y,16
60,45293,RENT,4.0,EDUCATION,A,14291,6.76,0,0.32,N,25
68,248089,RENT,37.0,VENTURE,B,7771,10.98,0,0.03,N,32
30,155431,MORTGAGE,0.0,HOMEIMPROVEMENT,C,18499,,0,0.12,N,5
58,44769,MORTGAGE,32.0,EDUCATION,C,4932,12.39,0,0.11,N,11
43,46482,OWN,13.0,MEDICAL,B,5434,10.44,0,0.12,N,12
65,80643,OWN,5.0,MEDICAL,B,28700,8.33,1,0.36,N,19
38,114873,MORTGAGE,13.0,PERSONAL,C,4567,13.11,0,0.04,N,3
23,21611,MORTGAGE,1.0,PERSONAL,A,2658,6.64,1,0.12,N,3
45,20066,RENT,18.0,PERSONAL,B,2876,10.54,0,0.14,N,17
57,35917,MORTGAGE,3.0,VENTURE,C,8944,11.98,0,0.25,N,25
61,65602,RENT,26.0,PERSONAL,B,6800,10.36,0,0.1,Y,40
51,62845,RENT,3.0,EDUCATION,C,21760,,1,0.35,N,24
58,83690,RENT,6.0,EDUCATION,B,30985,10.74,1,0.37,Y,13
64,26907,OWN,6.0,PERSONAL,F,9017,20.79,0,0.34,N,43
65,15397,MORTGAGE,25.0,EDUCATION,A,3815,5.26,0,0.25,N,8
55,75282,OWN,18.0,DEBTCONSOLIDATION,B,1970,10.19,0,0.03,N,18
59,32399,MORTGAGE,19.0,PERSONAL,A,8820,5.25,1,0.27,N,5
56,17867,RENT,15.0,VENTURE,A,6093,6.15,1,0.34,N,34
52,52708,MORTGAGE,21.0,MEDICAL,B,1207,9.02,0,0.02,Y,20
55,72881,MORTGAGE,9.0,VENTURE,A,17643,5.87,1,0.24,N,27
22,46118,MORTGAGE,1.0,VENTURE,E,6025,19.68,1,0.13,N,2
28,38990,MORTGAGE,5.0,EDUCATION,E,5358,19.08,0,0.14,N,4
27,45266,OWN,,HOMEIMPROVEMENT,B,17888,9.39,0,0.4,N,8
52,40729,MORTGAGE,25.0,MEDICAL,C,10765,11.08,0,0.26,N,2
25,24983,MORTGAGE,3.0,HOMEIMPROVEMENT,B,2759,7.96,0,0.11,Y,5
60,34291,RENT,33.0,MEDICAL,C,8514,,0,0.25,Y,30
58,63617,MORTGAGE,13.0,DEBTCONSOLIDATION,C,15301,11.21,0,0.24,N,26
23,57574,RENT,0.0,HOMEIMPROVEMENT,A,15387,6.14,1,0.27,Y,4
32,53318,RENT,5.0,DEBTCONSOLIDATION,C,14667,13.83,0,0.28,N,12
68,29804,MORTGAGE,22.0,MEDICAL,C,4794,13.69,0,0.16,N,48
21,44767,RENT,2.0,MEDICAL,B,4590,8.35,0,0.1,Y,2
24,16505,MORTGAGE,3.0,HOMEIMPROVEMENT,D,5140,15.6,1,0.31,N,2
63,53596,RENT,39.0,DEBTCONSOLIDATION,D,7970,14.91,0,0.15,N,19
